Resultados de Detección de Fuego:

Imágenes con FUEGO:
NF26.jpg: No (Detección Correcta)
NF260.jpg: Sí (Detección Errónea)
NF261.jpg: Sí (Detección Errónea)
NF262.jpg: Sí (Detección Errónea)
NF263.jpg: Sí (Detección Errónea)
NF264.jpg: Sí (Detección Errónea)
NF265.jpg: Sí (Detección Errónea)
NF266.jpg: Sí (Detección Errónea)
NF267.jpg: Sí (Detección Errónea)
NF268.jpg: No (Detección Correcta)
NF269.jpg: Sí (Detección Errónea)
NF27.jpg: No (Detección Correcta)
NF270.jpg: Sí (Detección Errónea)
NF271.jpg: Sí (Detección Errónea)
NF272.jpg: Sí (Detección Errónea)
NF273.jpg: Sí (Detección Errónea)
NF274.jpg: Sí (Detección Errónea)
NF275.jpg: Sí (Detección Errónea)
NF276.jpg: Sí (Detección Errónea)
NF277.jpg: Sí (Detección Errónea)
NF278.jpg: Sí (Detección Errónea)
NF279.jpg: No (Detección Correcta)
NF28.jpg: No (Detección Correcta)
NF280.jpg: Sí (Detección Errónea)
NF281.jpg: Sí (Detección Errónea)
NF282.jpg: Sí (Detección Errónea)
NF283.jpg: Sí (Detección Errónea)
NF284.jpg: Sí (Detección Errónea)
NF285.jpg: Sí (Detección Errónea)
NF286.jpg: Sí (Detección Errónea)
NF287.jpg: Sí (Detección Errónea)
NF288.jpg: Sí (Detección Errónea)
NF289.jpg: Sí (Detección Errónea)
NF29.jpg: No (Detección Correcta)
NF290.jpg: No (Detección Correcta)
NF291.jpg: Sí (Detección Errónea)
NF292.jpg: Sí (Detección Errónea)
NF293.jpg: Sí (Detección Errónea)
NF294.jpg: Sí (Detección Errónea)
NF295.jpg: Sí (Detección Errónea)
NF296.jpg: Sí (Detección Errónea)
NF297.jpg: Sí (Detección Errónea)
NF298.jpg: Sí (Detección Errónea)
NF299.jpg: Sí (Detección Errónea)
NF3.jpg: No (Detección Correcta)
NF30.jpg: No (Detección Correcta)
NF300.jpg: Sí (Detección Errónea)
NF301.jpg: No (Detección Correcta)
NF302.jpg: Sí (Detección Errónea)
NF303.jpg: Sí (Detección Errónea)
NF304.jpg: Sí (Detección Errónea)
NF305.jpg: Sí (Detección Errónea)
NF306.jpg: Sí (Detección Errónea)
NF307.jpg: Sí (Detección Errónea)
NF308.jpg: Sí (Detección Errónea)
NF309.jpg: No (Detección Correcta)
NF31.jpg: No (Detección Correcta)
NF310.jpg: No (Detección Correcta)
NF311.jpg: Sí (Detección Errónea)
NF312.jpg: No (Detección Correcta)
NF313.jpg: Sí (Detección Errónea)
NF314.jpg: Sí (Detección Errónea)
NF315.jpg: Sí (Detección Errónea)
NF316.jpg: Sí (Detección Errónea)
NF317.jpg: Sí (Detección Errónea)
NF318.jpg: Sí (Detección Errónea)
NF319.jpg: Sí (Detección Errónea)
NF32.jpg: No (Detección Correcta)
NF320.jpg: Sí (Detección Errónea)
NF321.jpg: Sí (Detección Errónea)
NF322.jpg: Sí (Detección Errónea)
NF323.jpg: No (Detección Correcta)
NF324.jpg: Sí (Detección Errónea)
NF325.jpg: Sí (Detección Errónea)
NF326.jpg: Sí (Detección Errónea)
NF327.jpg: Sí (Detección Errónea)
NF328.jpg: Sí (Detección Errónea)
NF329.jpg: Sí (Detección Errónea)
NF33.jpg: No (Detección Correcta)
NF330.jpg: Sí (Detección Errónea)
NF331.jpg: Sí (Detección Errónea)
NF332.jpg: Sí (Detección Errónea)
NF333.jpg: Sí (Detección Errónea)
NF334.jpg: No (Detección Correcta)
NF335.jpg: No (Detección Correcta)
NF336.jpg: Sí (Detección Errónea)
NF337.jpg: Sí (Detección Errónea)
NF338.jpg: Sí (Detección Errónea)
NF339.jpg: Sí (Detección Errónea)
NF34.jpg: No (Detección Correcta)
NF340.jpg: Sí (Detección Errónea)
NF341.jpg: Sí (Detección Errónea)
NF342.jpg: Sí (Detección Errónea)
NF343.jpg: Sí (Detección Errónea)
NF344.jpg: Sí (Detección Errónea)
NF345.jpg: Sí (Detección Errónea)
NF346.jpg: No (Detección Correcta)
NF347.jpg: Sí (Detección Errónea)
NF348.jpg: Sí (Detección Errónea)
NF349.jpg: Sí (Detección Errónea)
NF35.jpg: No (Detección Correcta)
NF350.jpg: Sí (Detección Errónea)
NF351.jpg: Sí (Detección Errónea)
NF352.jpg: Sí (Detección Errónea)
NF353.jpg: Sí (Detección Errónea)
NF354.jpg: Sí (Detección Errónea)
NF355.jpg: No (Detección Correcta)
NF356.jpg: No (Detección Correcta)
NF357.jpg: No (Detección Correcta)
NF358.jpg: Sí (Detección Errónea)
NF359.jpg: Sí (Detección Errónea)
NF36.jpg: No (Detección Correcta)
NF360.jpg: No (Detección Correcta)
NF361.jpg: Sí (Detección Errónea)
NF362.jpg: No (Detección Correcta)
NF363.jpg: No (Detección Correcta)
NF364.jpg: Sí (Detección Errónea)
NF365.jpg: Sí (Detección Errónea)
NF366.jpg: No (Detección Correcta)
NF367.jpg: No (Detección Correcta)
NF368.jpg: No (Detección Correcta)
NF369.jpg: No (Detección Correcta)
NF37.jpg: No (Detección Correcta)
NF370.jpg: No (Detección Correcta)
NF371.jpg: No (Detección Correcta)
NF372.jpg: Sí (Detección Errónea)
NF373.jpg: No (Detección Correcta)
NF374.jpg: Sí (Detección Errónea)
NF375.jpg: Sí (Detección Errónea)
NF376.jpg: No (Detección Correcta)
NF377.jpg: Sí (Detección Errónea)
NF378.jpg: Sí (Detección Errónea)
NF379.jpg: No (Detección Correcta)
NF38.jpg: No (Detección Correcta)
NF380.jpg: Sí (Detección Errónea)
NF381.jpg: Sí (Detección Errónea)
NF382.jpg: Sí (Detección Errónea)
NF383.jpg: Sí (Detección Errónea)
NF384.jpg: Sí (Detección Errónea)
NF385.jpg: Sí (Detección Errónea)
NF386.jpg: Sí (Detección Errónea)
NF387.jpg: Sí (Detección Errónea)
NF388.jpg: Sí (Detección Errónea)
NF389.jpg: Sí (Detección Errónea)
NF39.jpg: No (Detección Correcta)
NF390.jpg: No (Detección Correcta)
NF391.jpg: Sí (Detección Errónea)
NF392.jpg: Sí (Detección Errónea)
NF393.jpg: Sí (Detección Errónea)
NF394.jpg: Sí (Detección Errónea)
NF395.jpg: Sí (Detección Errónea)
NF396.jpg: Sí (Detección Errónea)
NF397.jpg: Sí (Detección Errónea)
NF398.jpg: Sí (Detección Errónea)
NF399.jpg: Sí (Detección Errónea)
NF4.jpg: No (Detección Correcta)
NF40.jpg: No (Detección Correcta)
NF400.jpg: Sí (Detección Errónea)
NF401.jpg: No (Detección Correcta)
NF402.jpg: Sí (Detección Errónea)
NF403.jpg: Sí (Detección Errónea)
NF404.jpg: Sí (Detección Errónea)
NF405.jpg: Sí (Detección Errónea)
NF406.jpg: Sí (Detección Errónea)
NF407.jpg: Sí (Detección Errónea)
NF408.jpg: Sí (Detección Errónea)
NF409.jpg: Sí (Detección Errónea)
NF41.jpg: No (Detección Correcta)
NF410.jpg: Sí (Detección Errónea)
NF411.jpg: Sí (Detección Errónea)
NF412.jpg: No (Detección Correcta)
NF413.jpg: Sí (Detección Errónea)
NF414.jpg: Sí (Detección Errónea)
NF415.jpg: Sí (Detección Errónea)
NF416.jpg: Sí (Detección Errónea)
NF417.jpg: Sí (Detección Errónea)
NF418.jpg: Sí (Detección Errónea)
NF419.jpg: Sí (Detección Errónea)
NF42.jpg: No (Detección Correcta)
NF420.jpg: Sí (Detección Errónea)
NF421.jpg: Sí (Detección Errónea)
NF422.jpg: Sí (Detección Errónea)
NF423.jpg: No (Detección Correcta)
NF424.jpg: Sí (Detección Errónea)
NF425.jpg: Sí (Detección Errónea)
NF426.jpg: Sí (Detección Errónea)
NF427.jpg: Sí (Detección Errónea)
NF428.jpg: Sí (Detección Errónea)
NF429.jpg: Sí (Detección Errónea)
NF43.jpg: No (Detección Correcta)
NF430.jpg: Sí (Detección Errónea)
NF431.jpg: Sí (Detección Errónea)
NF432.jpg: Sí (Detección Errónea)
NF433.jpg: Sí (Detección Errónea)
NF434.jpg: No (Detección Correcta)
NF435.jpg: Sí (Detección Errónea)
NF436.jpg: Sí (Detección Errónea)
NF437.jpg: Sí (Detección Errónea)
NF438.jpg: Sí (Detección Errónea)
NF439.jpg: Sí (Detección Errónea)
NF44.jpg: No (Detección Correcta)
NF440.jpg: Sí (Detección Errónea)
NF441.jpg: Sí (Detección Errónea)
NF442.jpg: Sí (Detección Errónea)
NF443.jpg: Sí (Detección Errónea)
NF444.jpg: Sí (Detección Errónea)
NF445.jpg: No (Detección Correcta)
NF446.jpg: No (Detección Correcta)
NF447.jpg: Sí (Detección Errónea)
NF448.jpg: Sí (Detección Errónea)
NF449.jpg: Sí (Detección Errónea)
NF45.jpg: No (Detección Correcta)
NF450.jpg: Sí (Detección Errónea)
NF451.jpg: Sí (Detección Errónea)
NF452.jpg: Sí (Detección Errónea)
NF453.jpg: Sí (Detección Errónea)
NF454.jpg: Sí (Detección Errónea)
NF455.jpg: Sí (Detección Errónea)
NF456.jpg: Sí (Detección Errónea)
NF457.jpg: No (Detección Correcta)
NF458.jpg: Sí (Detección Errónea)
NF459.jpg: Sí (Detección Errónea)
NF46.jpg: No (Detección Correcta)
NF460.jpg: Sí (Detección Errónea)
NF461.jpg: Sí (Detección Errónea)
NF462.jpg: Sí (Detección Errónea)
NF463.jpg: Sí (Detección Errónea)
NF464.jpg: Sí (Detección Errónea)
NF465.jpg: Sí (Detección Errónea)
NF466.jpg: Sí (Detección Errónea)
NF467.jpg: Sí (Detección Errónea)
NF468.jpg: No (Detección Correcta)
NF469.jpg: Sí (Detección Errónea)
NF47.jpg: No (Detección Correcta)
NF470.jpg: Sí (Detección Errónea)
NF471.jpg: Sí (Detección Errónea)
NF472.jpg: Sí (Detección Errónea)
NF473.jpg: Sí (Detección Errónea)
NF474.jpg: Sí (Detección Errónea)
NF475.jpg: Sí (Detección Errónea)
NF476.jpg: Sí (Detección Errónea)
NF477.jpg: Sí (Detección Errónea)
NF478.jpg: Sí (Detección Errónea)
NF479.jpg: No (Detección Correcta)
NF48.jpg: No (Detección Correcta)
NF480.jpg: Sí (Detección Errónea)
NF481.jpg: Sí (Detección Errónea)
NF482.jpg: Sí (Detección Errónea)
NF483.jpg: Sí (Detección Errónea)
NF484.jpg: Sí (Detección Errónea)
NF485.jpg: Sí (Detección Errónea)
NF486.jpg: Sí (Detección Errónea)
NF487.jpg: Sí (Detección Errónea)
NF488.jpg: Sí (Detección Errónea)
NF489.jpg: Sí (Detección Errónea)
NF49.jpg: No (Detección Correcta)
NF490.jpg: No (Detección Correcta)
NF491.jpg: Sí (Detección Errónea)
NF492.jpg: Sí (Detección Errónea)
NF493.jpg: Sí (Detección Errónea)
NF494.jpg: Sí (Detección Errónea)
NF495.jpg: Sí (Detección Errónea)
NF496.jpg: Sí (Detección Errónea)
NF497.jpg: Sí (Detección Errónea)
NF498.jpg: Sí (Detección Errónea)
NF499.jpg: Sí (Detección Errónea)
NF5.jpg: No (Detección Correcta)
NF50.jpg: No (Detección Correcta)
NF500.jpg: Sí (Detección Errónea)
NF501.jpg: No (Detección Correcta)
NF502.jpg: Sí (Detección Errónea)
NF503.jpg: No (Detección Correcta)
NF504.jpg: No (Detección Correcta)
NF505.jpg: No (Detección Correcta)
NF506.jpg: No (Detección Correcta)
NF507.jpg: No (Detección Correcta)
NF508.jpg: No (Detección Correcta)
NF509.jpg: No (Detección Correcta)
NF51.jpg: No (Detección Correcta)
NF510.jpg: No (Detección Correcta)
NF511.jpg: No (Detección Correcta)
NF512.jpg: No (Detección Correcta)
NF513.jpg: No (Detección Correcta)
NF514.jpg: No (Detección Correcta)
NF515.jpg: No (Detección Correcta)
NF516.jpg: No (Detección Correcta)
NF517.jpg: No (Detección Correcta)
NF518.jpg: No (Detección Correcta)
NF519.jpg: No (Detección Correcta)
NF52.jpg: No (Detección Correcta)
NF520.jpg: No (Detección Correcta)
NF521.jpg: No (Detección Correcta)
NF522.jpg: No (Detección Correcta)
NF523.jpg: No (Detección Correcta)
NF524.jpg: No (Detección Correcta)
NF525.jpg: No (Detección Correcta)
NF526.jpg: No (Detección Correcta)
NF527.jpg: No (Detección Correcta)
NF528.jpg: No (Detección Correcta)
NF529.jpg: No (Detección Correcta)
NF53.jpg: No (Detección Correcta)
NF530.jpg: No (Detección Correcta)
NF531.jpg: No (Detección Correcta)
NF532.jpg: No (Detección Correcta)
NF533.jpg: No (Detección Correcta)
NF534.jpg: No (Detección Correcta)
NF535.jpg: No (Detección Correcta)
NF536.jpg: No (Detección Correcta)
NF537.jpg: No (Detección Correcta)
NF538.jpg: No (Detección Correcta)
NF539.jpg: No (Detección Correcta)
NF54.jpg: No (Detección Correcta)
NF540.jpg: No (Detección Correcta)
NF541.jpg: No (Detección Correcta)
NF542.jpg: No (Detección Correcta)
NF543.jpg: No (Detección Correcta)
NF544.jpg: No (Detección Correcta)
NF545.jpg: No (Detección Correcta)
NF546.jpg: No (Detección Correcta)
NF547.jpg: No (Detección Correcta)
NF548.jpg: No (Detección Correcta)
NF549.jpg: No (Detección Correcta)
NF55.jpg: No (Detección Correcta)
NF550.jpg: No (Detección Correcta)
NF551.jpg: Sí (Detección Errónea)
NF552.jpg: Sí (Detección Errónea)
NF553.jpg: Sí (Detección Errónea)
NF554.jpg: Sí (Detección Errónea)
NF555.jpg: Sí (Detección Errónea)
NF556.jpg: Sí (Detección Errónea)
NF557.jpg: Sí (Detección Errónea)
NF558.jpg: Sí (Detección Errónea)
NF559.jpg: Sí (Detección Errónea)
NF56.jpg: No (Detección Correcta)
NF560.jpg: Sí (Detección Errónea)
NF561.jpg: Sí (Detección Errónea)
NF562.jpg: Sí (Detección Errónea)
NF563.jpg: Sí (Detección Errónea)
NF564.jpg: Sí (Detección Errónea)
NF565.jpg: Sí (Detección Errónea)
NF566.jpg: Sí (Detección Errónea)
NF567.jpg: Sí (Detección Errónea)
NF568.jpg: Sí (Detección Errónea)
NF569.jpg: Sí (Detección Errónea)
NF57.jpg: No (Detección Correcta)
NF570.jpg: Sí (Detección Errónea)
NF571.jpg: Sí (Detección Errónea)
NF572.jpg: Sí (Detección Errónea)
NF573.jpg: Sí (Detección Errónea)
NF574.jpg: Sí (Detección Errónea)
NF575.jpg: Sí (Detección Errónea)
NF576.jpg: Sí (Detección Errónea)
NF577.jpg: Sí (Detección Errónea)
NF578.jpg: Sí (Detección Errónea)
NF579.jpg: Sí (Detección Errónea)
NF58.jpg: No (Detección Correcta)
NF580.jpg: Sí (Detección Errónea)
NF581.jpg: Sí (Detección Errónea)
NF582.jpg: Sí (Detección Errónea)
NF583.jpg: Sí (Detección Errónea)
NF584.jpg: Sí (Detección Errónea)
NF585.jpg: Sí (Detección Errónea)
NF586.jpg: Sí (Detección Errónea)
NF587.jpg: Sí (Detección Errónea)
NF588.jpg: Sí (Detección Errónea)
NF589.jpg: Sí (Detección Errónea)
NF59.jpg: No (Detección Correcta)
NF590.jpg: Sí (Detección Errónea)
NF591.jpg: Sí (Detección Errónea)
NF592.jpg: Sí (Detección Errónea)
NF593.jpg: No (Detección Correcta)
NF594.jpg: No (Detección Correcta)
NF595.jpg: No (Detección Correcta)
NF596.jpg: Sí (Detección Errónea)
NF597.jpg: No (Detección Correcta)
NF598.jpg: No (Detección Correcta)
NF599.jpg: No (Detección Correcta)
NF6.jpg: No (Detección Correcta)
NF60.jpg: No (Detección Correcta)
NF600.jpg: No (Detección Correcta)
NF601.jpg: No (Detección Correcta)
NF602.jpg: No (Detección Correcta)
NF603.jpg: No (Detección Correcta)
NF604.jpg: No (Detección Correcta)
NF605.jpg: No (Detección Correcta)
NF606.jpg: No (Detección Correcta)
NF607.jpg: Sí (Detección Errónea)
NF608.jpg: No (Detección Correcta)
NF609.jpg: No (Detección Correcta)
NF61.jpg: No (Detección Correcta)
NF610.jpg: No (Detección Correcta)
NF611.jpg: No (Detección Correcta)
NF612.jpg: No (Detección Correcta)
NF613.jpg: No (Detección Correcta)
NF614.jpg: No (Detección Correcta)
NF615.jpg: No (Detección Correcta)
NF616.jpg: No (Detección Correcta)
NF617.jpg: No (Detección Correcta)
NF618.jpg: Sí (Detección Errónea)
NF619.jpg: No (Detección Correcta)
NF62.jpg: No (Detección Correcta)
NF620.jpg: No (Detección Correcta)
NF621.jpg: No (Detección Correcta)
NF622.jpg: No (Detección Correcta)
NF623.jpg: No (Detección Correcta)
NF624.jpg: No (Detección Correcta)
NF625.jpg: No (Detección Correcta)
NF626.jpg: No (Detección Correcta)
NF627.jpg: No (Detección Correcta)
NF628.jpg: No (Detección Correcta)
NF629.jpg: Sí (Detección Errónea)
NF63.jpg: No (Detección Correcta)
NF630.jpg: No (Detección Correcta)
NF631.jpg: No (Detección Correcta)
NF632.jpg: No (Detección Correcta)
NF633.jpg: No (Detección Correcta)
NF634.jpg: No (Detección Correcta)
NF635.jpg: No (Detección Correcta)
NF636.jpg: No (Detección Correcta)
NF637.jpg: No (Detección Correcta)
NF638.jpg: No (Detección Correcta)
NF639.jpg: No (Detección Correcta)
NF64.jpg: No (Detección Correcta)
NF640.jpg: Sí (Detección Errónea)
NF641.jpg: No (Detección Correcta)
NF642.jpg: No (Detección Correcta)
NF643.jpg: No (Detección Correcta)
NF644.jpg: No (Detección Correcta)
NF645.jpg: No (Detección Correcta)
NF646.jpg: No (Detección Correcta)
NF647.jpg: No (Detección Correcta)
NF648.jpg: No (Detección Correcta)
NF649.jpg: No (Detección Correcta)
NF65.jpg: No (Detección Correcta)
NF650.jpg: No (Detección Correcta)
NF651.jpg: Sí (Detección Errónea)
NF652.jpg: No (Detección Correcta)
NF653.jpg: No (Detección Correcta)
NF654.jpg: No (Detección Correcta)
NF655.jpg: No (Detección Correcta)
NF656.jpg: No (Detección Correcta)
NF657.jpg: No (Detección Correcta)
NF658.jpg: No (Detección Correcta)
NF659.jpg: No (Detección Correcta)
NF66.jpg: No (Detección Correcta)
NF660.jpg: No (Detección Correcta)
NF661.jpg: No (Detección Correcta)
NF662.jpg: Sí (Detección Errónea)
NF663.jpg: Sí (Detección Errónea)
NF664.jpg: No (Detección Correcta)
NF665.jpg: No (Detección Correcta)
NF666.jpg: No (Detección Correcta)
NF667.jpg: No (Detección Correcta)
NF668.jpg: No (Detección Correcta)
NF669.jpg: No (Detección Correcta)
NF67.jpg: No (Detección Correcta)
NF670.jpg: No (Detección Correcta)
NF671.jpg: No (Detección Correcta)
NF672.jpg: No (Detección Correcta)
NF673.jpg: No (Detección Correcta)
NF674.jpg: Sí (Detección Errónea)
NF675.jpg: No (Detección Correcta)
NF676.jpg: No (Detección Correcta)
NF677.jpg: No (Detección Correcta)
NF678.jpg: No (Detección Correcta)
NF679.jpg: No (Detección Correcta)
NF68.jpg: No (Detección Correcta)
NF680.jpg: No (Detección Correcta)
NF681.jpg: No (Detección Correcta)
NF682.jpg: No (Detección Correcta)
NF683.jpg: No (Detección Correcta)
NF684.jpg: No (Detección Correcta)
NF685.jpg: Sí (Detección Errónea)
NF686.jpg: No (Detección Correcta)
NF687.jpg: No (Detección Correcta)
NF688.jpg: No (Detección Correcta)
NF689.jpg: No (Detección Correcta)
NF69.jpg: No (Detección Correcta)
NF690.jpg: No (Detección Correcta)
NF691.jpg: No (Detección Correcta)
NF692.jpg: No (Detección Correcta)
NF693.jpg: No (Detección Correcta)
NF694.jpg: No (Detección Correcta)
NF695.jpg: No (Detección Correcta)
NF696.jpg: Sí (Detección Errónea)
NF697.jpg: No (Detección Correcta)
NF698.jpg: No (Detección Correcta)
NF699.jpg: No (Detección Correcta)
NF7.jpg: No (Detección Correcta)
NF70.jpg: No (Detección Correcta)
NF700.jpg: No (Detección Correcta)
NF701.jpg: No (Detección Correcta)
NF702.jpg: No (Detección Correcta)
NF703.jpg: No (Detección Correcta)
NF704.jpg: No (Detección Correcta)
NF705.jpg: No (Detección Correcta)
NF706.jpg: No (Detección Correcta)
NF707.jpg: Sí (Detección Errónea)
NF708.jpg: No (Detección Correcta)
NF709.jpg: No (Detección Correcta)
NF71.jpg: No (Detección Correcta)
NF710.jpg: No (Detección Correcta)
NF711.jpg: No (Detección Correcta)
NF712.jpg: No (Detección Correcta)
NF713.jpg: No (Detección Correcta)
NF714.jpg: No (Detección Correcta)
NF715.jpg: No (Detección Correcta)
NF716.jpg: No (Detección Correcta)
NF717.jpg: No (Detección Correcta)
NF718.jpg: Sí (Detección Errónea)
NF719.jpg: No (Detección Correcta)
NF72.jpg: No (Detección Correcta)
NF720.jpg: No (Detección Correcta)
NF721.jpg: No (Detección Correcta)
NF722.jpg: No (Detección Correcta)
NF723.jpg: No (Detección Correcta)
NF724.jpg: No (Detección Correcta)
NF725.jpg: No (Detección Correcta)
NF726.jpg: No (Detección Correcta)
NF727.jpg: No (Detección Correcta)
NF728.jpg: No (Detección Correcta)
NF729.jpg: Sí (Detección Errónea)
NF73.jpg: No (Detección Correcta)
NF730.jpg: No (Detección Correcta)
NF731.jpg: No (Detección Correcta)
NF732.jpg: No (Detección Correcta)
NF733.jpg: No (Detección Correcta)
NF734.jpg: No (Detección Correcta)
NF735.jpg: No (Detección Correcta)
NF736.jpg: No (Detección Correcta)
NF737.jpg: No (Detección Correcta)
NF738.jpg: No (Detección Correcta)
NF739.jpg: No (Detección Correcta)
NF74.jpg: No (Detección Correcta)
NF740.jpg: Sí (Detección Errónea)
NF741.jpg: No (Detección Correcta)
NF742.jpg: No (Detección Correcta)
NF743.jpg: No (Detección Correcta)
NF744.jpg: No (Detección Correcta)
NF745.jpg: No (Detección Correcta)
NF746.jpg: No (Detección Correcta)
NF747.jpg: No (Detección Correcta)
NF748.jpg: No (Detección Correcta)
NF749.jpg: No (Detección Correcta)
NF75.jpg: No (Detección Correcta)
NF750.jpg: No (Detección Correcta)
NF751.jpg: Sí (Detección Errónea)
NF752.jpg: No (Detección Correcta)
NF753.jpg: No (Detección Correcta)
NF754.jpg: No (Detección Correcta)
NF755.jpg: No (Detección Correcta)
NF756.jpg: No (Detección Correcta)
NF757.jpg: No (Detección Correcta)
NF758.jpg: No (Detección Correcta)
NF759.jpg: No (Detección Correcta)
NF76.jpg: No (Detección Correcta)
NF760.jpg: No (Detección Correcta)
NF761.jpg: No (Detección Correcta)
NF762.jpg: Sí (Detección Errónea)
NF763.jpg: No (Detección Correcta)
NF764.jpg: No (Detección Correcta)
NF765.jpg: No (Detección Correcta)
NF766.jpg: No (Detección Correcta)
NF767.jpg: No (Detección Correcta)
NF768.jpg: No (Detección Correcta)
NF769.jpg: No (Detección Correcta)
NF77.jpg: No (Detección Correcta)
NF770.jpg: No (Detección Correcta)
NF771.jpg: No (Detección Correcta)
NF772.jpg: No (Detección Correcta)
NF773.jpg: Sí (Detección Errónea)
NF774.jpg: Sí (Detección Errónea)
NF775.jpg: No (Detección Correcta)
NF776.jpg: No (Detección Correcta)
NF777.jpg: No (Detección Correcta)
NF778.jpg: No (Detección Correcta)
NF779.jpg: No (Detección Correcta)
NF78.jpg: No (Detección Correcta)
NF780.jpg: No (Detección Correcta)
NF781.jpg: No (Detección Correcta)
NF782.jpg: No (Detección Correcta)
NF783.jpg: No (Detección Correcta)
NF784.jpg: No (Detección Correcta)
NF785.jpg: Sí (Detección Errónea)
NF786.jpg: No (Detección Correcta)
NF787.jpg: No (Detección Correcta)
NF788.jpg: No (Detección Correcta)
NF789.jpg: No (Detección Correcta)
NF79.jpg: No (Detección Correcta)
NF790.jpg: No (Detección Correcta)
NF791.jpg: No (Detección Correcta)
NF792.jpg: No (Detección Correcta)
NF793.jpg: No (Detección Correcta)
NF794.jpg: No (Detección Correcta)
NF795.jpg: No (Detección Correcta)
NF796.jpg: Sí (Detección Errónea)
NF797.jpg: No (Detección Correcta)
NF798.jpg: No (Detección Correcta)
NF799.jpg: No (Detección Correcta)
NF8.jpg: No (Detección Correcta)
NF80.jpg: No (Detección Correcta)
NF800.jpg: No (Detección Correcta)
NF801.jpg: No (Detección Correcta)
NF802.jpg: No (Detección Correcta)
NF803.jpg: No (Detección Correcta)
NF804.jpg: No (Detección Correcta)
NF805.jpg: No (Detección Correcta)
NF806.jpg: No (Detección Correcta)
NF807.jpg: Sí (Detección Errónea)
NF808.jpg: No (Detección Correcta)
NF809.jpg: No (Detección Correcta)
NF81.jpg: No (Detección Correcta)
NF810.jpg: No (Detección Correcta)
NF811.jpg: No (Detección Correcta)
NF812.jpg: No (Detección Correcta)
NF813.jpg: No (Detección Correcta)
NF814.jpg: No (Detección Correcta)
NF815.jpg: No (Detección Correcta)
NF816.jpg: No (Detección Correcta)
NF817.jpg: No (Detección Correcta)
NF818.jpg: Sí (Detección Errónea)
NF819.jpg: No (Detección Correcta)
NF82.jpg: No (Detección Correcta)
NF820.jpg: No (Detección Correcta)
NF821.jpg: No (Detección Correcta)
NF822.jpg: No (Detección Correcta)
NF823.jpg: No (Detección Correcta)
NF824.jpg: No (Detección Correcta)
NF825.jpg: No (Detección Correcta)
NF826.jpg: No (Detección Correcta)
NF827.jpg: No (Detección Correcta)
NF828.jpg: No (Detección Correcta)
NF829.jpg: Sí (Detección Errónea)
NF83.jpg: No (Detección Correcta)
NF830.jpg: No (Detección Correcta)
NF831.jpg: No (Detección Correcta)
NF832.jpg: No (Detección Correcta)
NF833.jpg: No (Detección Correcta)
NF834.jpg: No (Detección Correcta)
NF835.jpg: No (Detección Correcta)
NF836.jpg: No (Detección Correcta)
NF837.jpg: No (Detección Correcta)
NF838.jpg: No (Detección Correcta)
NF839.jpg: No (Detección Correcta)
NF84.jpg: No (Detección Correcta)
NF840.jpg: Sí (Detección Errónea)
NF841.jpg: No (Detección Correcta)
NF842.jpg: No (Detección Correcta)
NF843.jpg: No (Detección Correcta)
NF844.jpg: No (Detección Correcta)
NF845.jpg: No (Detección Correcta)
NF846.jpg: No (Detección Correcta)
NF847.jpg: No (Detección Correcta)
NF848.jpg: No (Detección Correcta)
NF849.jpg: No (Detección Correcta)
NF85.jpg: No (Detección Correcta)
NF850.jpg: No (Detección Correcta)
NF851.jpg: Sí (Detección Errónea)
NF852.jpg: No (Detección Correcta)
NF853.jpg: No (Detección Correcta)
NF854.jpg: No (Detección Correcta)
NF855.jpg: No (Detección Correcta)
NF856.jpg: No (Detección Correcta)
NF857.jpg: No (Detección Correcta)
NF858.jpg: No (Detección Correcta)
NF859.jpg: No (Detección Correcta)
NF86.jpg: No (Detección Correcta)
NF860.jpg: No (Detección Correcta)
NF861.jpg: No (Detección Correcta)
NF862.jpg: Sí (Detección Errónea)
NF863.jpg: No (Detección Correcta)
NF864.jpg: No (Detección Correcta)
NF865.jpg: No (Detección Correcta)
NF866.jpg: No (Detección Correcta)
NF867.jpg: No (Detección Correcta)
NF868.jpg: No (Detección Correcta)
NF869.jpg: No (Detección Correcta)
NF87.jpg: No (Detección Correcta)
NF870.jpg: No (Detección Correcta)
NF871.jpg: No (Detección Correcta)
NF872.jpg: No (Detección Correcta)
NF873.jpg: Sí (Detección Errónea)
NF874.jpg: No (Detección Correcta)
NF875.jpg: No (Detección Correcta)
NF876.jpg: No (Detección Correcta)
NF877.jpg: No (Detección Correcta)
NF878.jpg: No (Detección Correcta)
NF879.jpg: No (Detección Correcta)
NF88.jpg: No (Detección Correcta)
NF880.jpg: No (Detección Correcta)
NF881.jpg: No (Detección Correcta)
NF882.jpg: No (Detección Correcta)
NF883.jpg: No (Detección Correcta)
NF884.jpg: Sí (Detección Errónea)
NF885.jpg: Sí (Detección Errónea)
NF886.jpg: No (Detección Correcta)
NF887.jpg: No (Detección Correcta)
NF888.jpg: No (Detección Correcta)
NF889.jpg: No (Detección Correcta)
NF89.jpg: No (Detección Correcta)
NF890.jpg: No (Detección Correcta)
NF891.jpg: Sí (Detección Errónea)
NF892.jpg: Sí (Detección Errónea)
NF893.jpg: Sí (Detección Errónea)
NF894.jpg: Sí (Detección Errónea)
